,curr_term,curr_volume,curr_rank,avg_volume,avg_rank,std_units_delta_volume,median_volume,median_rank,std_volume,std_rank,N,volume_change_pct,rank_change_pct,std_units_delta_rank,report_start,report_end
2009,dog shampoo itch relief,7319,118802,716.3333333333334,470943.0,5.557580204650849,100,515323,1188.0470318973066,203815.7345422576,9,0.9021268843648951,-2.964099930977593,-1.727741976304532,2020-04-18,2020-07-18
2010,drive me crazy,5785,134037,2474.3846153846152,210228.46153846153,3.0676028065927214,2143,213617,1079.2190493177259,40100.28696201435,13,0.5722757795359351,-0.5684360403355904,-1.900022850475737,2020-04-18,2020-07-18
2011,ex,329168,12105,207391.76923076922,17172.0,3.291268719211085,203183,17177,36999.783718182836,1973.7250737290303,13,0.36995160759621465,-0.41858736059479557,-2.567226848077039,2020-04-18,2020-07-18
2012,face covers for women,110925,25417,11894.307692307691,189656.15384615384,4.873784708345017,4711,148524,20319.05351463914,122418.32368348441,13,0.8927716232381547,-6.461783603342402,-1.3416223070559128,2020-04-18,2020-07-18
2013,garbage disposal cleaner and deodorizer,14872,81349,11710.615384615385,92885.0,3.0686813229225716,11427,93861,1030.2094882807037,4321.051125980038,13,0.21257293002855132,-0.14180874995390233,-2.6697207840565813,2020-04-18,2020-07-18
2014,glitter mask,94664,28024,12563.846153846154,135890.15384615384,5.049452716603979,5493,137590,16259.21826660266,62764.90644174518,13,0.867279576672799,-3.8490634401282415,-1.718574279183688,2020-04-18,2020-07-18
2015,gold floor lamp,91089,28690,62719.38461538462,36187.307692307695,3.2515452912322504,60799,36552,8724.963930569776,3075.320346040266,13,0.3114494108467036,-0.261321285894308,-2.437894869053596,2020-04-18,2020-07-18
2016,inglot duraline,5385,138960,340.0,392138.0,17.528106738212422,235,397501,287.8234412505926,60325.80527021583,13,0.9368616527390901,-1.8219487622337363,-4.196844101225774,2020-04-18,2020-07-18
2017,kerry lonsdale,3129,180621,329.46153846153845,578942.0,3.388721049443215,100,564667,826.1342319688546,178451.08882921765,13,0.8947070826265456,-2.2052862070301904,-2.2321018191220094,2020-04-18,2020-07-18
2018,kids masks for germ protection virus,6322,128112,1899.1538461538462,248721.6923076923,4.109077697146228,1856,226805,1076.359825689799,81957.98756515908,13,0.6995960382546906,-0.9414394616249244,-1.4716038776794507,2020-04-18,2020-07-18
2019,landscaping fabric,90554,28793,30830.923076923078,56717.846153846156,5.160224209964187,31161,53825,11573.736817046447,10539.771035196114,13,0.6595299702175158,-0.9698484407267793,-2.6494736992478276,2020-04-18,2020-07-18
2020,lip gloss base tkb,10208,99708,1735.3076923076924,244170.92307692306,10.239784307186877,1612,239978,827.4287869272481,46856.6311519539,13,0.8300051241861588,-1.4488599016821424,-3.0830838565503447,2020-04-18,2020-07-18
2021,lipgloss keychains,4646,149550,962.75,307058.4166666667,6.350305544939788,852,292629,580.0114614854998,70694.82821183963,12,0.7927787343951787,-1.05321575838627,-2.2280048010681486,2020-04-18,2020-07-18
2022,luau party decorations,360910,11249,38098.769230769234,97293.0,3.6368173903275625,9787,101971,88762.0125299048,46645.96914704063,13,0.8944369254640513,-7.649035469819539,-1.8446181218524196,2020-04-18,2020-07-18
2023,luggage set,275492,13853,104818.15384615384,28756.30769230769,3.986525730886825,106054,26134,42812.6789277938,8759.642386009218,13,0.6195237834632082,-1.0758180677331763,-1.701360287962332,2020-04-18,2020-07-18
2024,lysol wipes disinfecting,33571,51588,2890.076923076923,273138.92307692306,5.308266115331133,1246,264331,5779.83891732775,109034.1378899758,13,0.9139115032892401,-4.294621289387514,-2.0319408890129966,2020-04-18,2020-07-18
2025,mask holder,785201,5884,161976.92307692306,24560.153846153848,4.689280986086485,117104,24573,132903.97371627728,9408.296930955443,13,0.7937127906396922,-3.1740574177691787,-1.9850727483637385,2020-04-18,2020-07-18
2026,method daily shower cleaner,47895,42036,15458.692307692309,88525.07692307692,3.5754446679675906,13311,86421,9071.96466579516,24193.18275004186,13,0.6772378680928633,-1.10593483973444,-1.921577553618756,2020-04-18,2020-07-18
2027,molded face mask,3887,163091,679.6923076923077,372856.3846153846,3.4447313448923738,228,399284,931.0762933844702,101827.92645073555,13,0.8251370445864915,-1.286186145252556,-2.059998587095548,2020-04-18,2020-07-18
2028,nail polish holder organizer wall rack,11558,93285,756.8461538461538,519024.8461538461,5.16509183500283,100,468016,2091.1833111962333,209175.36936776523,13,0.9345175502815233,-4.563861780070173,-2.035324940219536,2020-04-18,2020-07-18
2029,nerf guns sniper rifle with scope,7204,119789,991.1538461538462,328139.23076923075,7.695714045961801,834,301956,807.3125010545633,108705.69911627898,13,0.8624161790458293,-1.7393102101965185,-1.9166449639992218,2020-04-18,2020-07-18
2030,nike lanyards,95999,27785,8843.923076923076,243286.38461538462,4.136853875738639,2009,219526,21067.961194910542,127729.95914202384,13,0.9078748416449851,-7.756033277501696,-1.6871639673490157,2020-04-18,2020-07-18
2031,oluolin,5952,132119,1921.8,247596.2,3.8008161272113354,2480,200553,1060.3512153998788,92262.71904566871,5,0.677116935483871,-0.8740393130435442,-1.2516127986954348,2020-04-18,2020-07-18
2032,pepperoni slices,44235,44021,22276.153846153848,67119.53846153847,3.1701249881519336,20189,68717,6926.8076924144725,9822.851466651497,13,0.4964133865456347,-0.5247163504131771,-2.3515105099530236,2020-04-18,2020-07-18
2033,popi hair growth serum,25414,60409,3253.8888888888887,249867.77777777778,8.291792919802768,4049,159907,2672.535521019526,152912.72467879983,9,0.8719647088656296,-3.136267406806565,-1.2389994238592283,2020-04-18,2020-07-18
2034,push start button,3329,175500,348.3076923076923,384231.53846153844,11.589263621444783,248,394493,257.1942795551593,51192.679694163606,13,0.8953716754858239,-1.1893534955073415,-4.077370821542198,2020-04-18,2020-07-18
2035,resin tray mold,45582,43262,9597.846153846154,143252.3076923077,3.3098975623056495,4946,144983,10871.682029061816,62037.47752956086,13,0.7894378010213208,-2.311273350568806,-1.6117726199402982,2020-04-18,2020-07-18
2036,shock collar for medium dogs with remote,4392,153731,840.5,449532.25,4.077205005693441,321,302413,871.0624055058939,263928.6969038364,8,0.8086293260473588,-1.924148350040005,-1.1207619840891212,2020-04-18,2020-07-18
2037,skin lightening cream for body,8030,113199,1742.625,345885.625,3.2665962170889937,349,233169,1924.7481421511452,197265.15587614375,8,0.7829856787048568,-2.055553715138826,-1.179562725948906,2020-04-18,2020-07-18
2038,sleep apnea relief,3801,164832,576.3846153846154,446284.92307692306,3.438555731968465,297,383710,937.781916586646,179467.81285904796,13,0.8483597433873677,-1.7075138509326044,-1.56826407249958,2020-04-18,2020-07-18
2039,socoo water jug,15005,80954,619.6923076923077,418910.1538461539,14.977912640642526,140,421707,960.4347439758193,140975.45225017375,13,0.9587009458385666,-4.174668995307877,-2.397269513605957,2020-04-18,2020-07-18
2040,spiderman toys for boys,7497,117330,2021.6153846153845,241301.6923076923,4.991025901761584,2063,217092,1097.045922653312,79677.08844704,13,0.7303434194190497,-1.056606940319546,-1.5559264868230491,2020-04-18,2020-07-18
2041,stacking drawers,6816,123263,3274.230769230769,179456.92307692306,4.655149211284626,3211,178469,760.8282935772646,19099.46946672228,13,0.5196257674250633,-0.45588638177655144,-2.942171937018033,2020-04-18,2020-07-18
2042,sunbabe hair lightener,29164,55888,1007.0,355564.5714285714,34.84457011238756,1343,257204,808.0742540138251,159717.53992267844,7,0.9654711287889178,-5.362091529998773,-1.8762909294348584,2020-04-18,2020-07-18
2043,the chicks cd,8802,107872,134.0,609035.5,180.27063468602924,100,414243,48.08326112068523,275478.1953485611,2,0.984776187230175,-4.645909040344112,-1.8192492489864052,2020-04-18,2020-07-18
2044,the dresden files,5874,133001,1552.3846153846155,249470.23076923078,7.597553808820491,1547,243858,568.8166867075219,33791.44734039923,13,0.7357193368429323,-0.8757019177993457,-3.446707375270856,2020-04-18,2020-07-18
2045,the sandman neil gaiman,12555,89208,1244.923076923077,293515.6153846154,9.600278349138817,893,295701,1178.098854195356,74114.23599365425,13,0.9008424470790063,-2.2902387160861735,-2.756658186452984,2020-04-18,2020-07-18
2046,tkb gloss base,283549,13561,125805.07692307692,24471.76923076923,4.157725063151366,124719,23621,37939.960117843955,4943.480288114272,13,0.5563198003763832,-0.8045696652731532,-2.207102809128673,2020-04-18,2020-07-18
2047,toggles for face masks,21032,67168,3077.0,317553.6,4.530824548251966,743,312501,3962.854842156094,231542.16690119318,5,0.8536991251426398,-3.727751310147689,-1.081382295721746,2020-04-18,2020-07-18
2048,toys for boys 5 years old,13790,84776,4610.307692307692,161873.3076923077,4.222383966317695,4218,156780,2174.054368555648,42371.27481636707,13,0.6656774697383835,-0.9094237483758102,-1.8195654491501572,2020-04-18,2020-07-18
2049,white lingerie for women,22821,64173,11910.384615384615,94331.07692307692,3.306711456788965,12329,90088,3299.5365719663705,13871.643476660929,13,0.4780954114462725,-0.46994961935824914,-2.1740810289579566,2020-04-18,2020-07-18
2050,womens tee shirts graphic,12832,88157,1983.2307692307693,277550.76923076925,6.09279935052159,1916,223902,1780.588627104632,122222.4169081064,13,0.8454464799539613,-2.1483690374079116,-1.549582916308765,2020-04-18,2020-07-18
2051,2 inch 3 ring binder,3043,182938,488.9230769230769,365072.3076923077,4.975084677216877,277,387997,513.373558197547,60037.57455874976,13,0.8393285977906417,-0.9956067503323951,-3.033671980104396,2020-04-18,2020-07-18
2052,altar supplies,15287,80132,8338.923076923076,113784.84615384616,3.181025500253459,8474,110049,2184.225471478714,16165.516884437242,13,0.4545088587085055,-0.4199676303330275,-2.081767406165911,2020-04-18,2020-07-18
2053,apple charging cables,204439,17105,29643.909090909092,331261.2727272727,3.138651823466221,3581,169590,55691.137705122426,336874.9123369358,11,0.8549987571309335,-18.366341580080253,-0.9325606069859534,2020-04-18,2020-07-18
2054,archery targets,32471,52578,7289.2307692307695,139082.92307692306,3.5426801142910733,4911,145504,7108.1126204950515,36898.248055658725,13,0.7755156672344317,-1.6452684217148439,-2.3444181671291204,2020-04-18,2020-07-18
2055,baby dolls for 3 year old girls,28545,56572,16813.23076923077,76747.46153846153,4.802131814054777,16864,75922,2443.0335703057835,6964.018902130491,13,0.4109920907608769,-0.35663334402993585,-2.897100341340154,2020-04-18,2020-07-18
2056,baby must have items,149041,21087,79471.30769230769,31724.153846153848,4.186660613490216,73337,32699,16616.988748389478,3914.945377357429,13,0.4667822431927611,-0.5044413072582087,-2.7170631569153283,2020-04-18,2020-07-18
2057,baby oil with aloe vera and vitamin e,17942,73366,2052.230769230769,233088.07692307694,13.502072452056481,1632,238805,1176.8392805764483,52928.96278891413,13,0.8856186172538865,-2.177058541055488,-3.017668748961966,2020-04-18,2020-07-18
2058,backpack with laptop compartment for women,3301,176189,467.42857142857144,412450.71428571426,4.8290638811822255,143,421001,586.7744760248913,119750.36611177755,7,0.8583978880858614,-1.3409560999024586,-1.9729519161985904,2020-04-18,2020-07-18
2059,badminton racket,374693,10909,50350.692307692305,62724.307692307695,3.8869341580219694,17713,73889,83444.25053429847,21960.185648822942,13,0.8656214759611407,-4.749776119929205,-2.3595113684790263,2020-04-18,2020-07-18
2060,baggy jeans for women,75837,32049,16734.153846153848,94470.07692307692,3.947626566552092,10320,99128,14971.741920732726,32030.04132961622,13,0.7793405086415095,-1.9476762745507479,-1.9488291095447314,2020-04-18,2020-07-18
2061,bakugou cosplay,9351,104470,5800.2307692307695,135594.3076923077,3.4626290188071818,5957,132056,1025.4547083973816,15241.927526752293,13,0.3797208032049225,-0.29792579393421736,-2.042019136863037,2020-04-18,2020-07-18
2062,bas,34573,50728,20158.384615384617,70163.38461538461,3.058328522286886,18617,71882,4713.233153198583,8636.522887698706,13,0.41693273319108504,-0.3831293292734705,-2.250371459452402,2020-04-18,2020-07-18
2063,bike helmets for women,321843,12319,41330.0,62656.38461538462,5.670790459904141,22027,65456,49466.296098117826,25593.006706059572,13,0.8715833496456347,-4.086158342023266,-1.9668413795033468,2020-04-18,2020-07-18
2064,birthday candles sparklers firework for cake,4659,149339,584.0769230769231,510855.76923076925,4.03271329444403,100,496400,1010.4668443792422,200979.87553697752,13,0.8746347020654812,-2.4207793625963028,-1.7987709877164053,2020-04-18,2020-07-18
2065,bonga weed glass,10928,96139,2538.0,250065.2,3.261401665997686,1602,240541,2572.5135568155906,111011.08904609486,5,0.7677525622254758,-1.6010796867036272,-1.386584000955847,2020-04-18,2020-07-18
2066,bulk pencil pouch,3080,181938,314.3636363636364,473951.7272727273,5.712319852360161,100,440234,484.15292475152364,180143.69988877818,11,0.8979338842975206,-1.6050177932742324,-1.6210043840168618,2020-04-18,2020-07-18
2067,burn sculptnation,3769,165499,243.23076923076923,446511.8461538461,13.148364770379828,132,423979,268.1526784769433,108207.89504995018,13,0.9354654366593873,-1.6979730762956038,-2.5969717461385504,2020-04-18,2020-07-18
2068,butterfly ring,93999,28145,47629.0,42885.53846153846,4.521582159941467,46450,42791,10255.259853688089,4801.088689304136,13,0.49330312024596007,-0.5237355999836014,-3.0702491487769072,2020-04-18,2020-07-18
2069,calendar pocket chart elementary,3416,173393,584.6,373949.2,4.741152104424277,514,344011,597.1966175389811,104587.56412308301,5,0.8288641686182671,-1.1566568431251552,-1.9175912708319425,2020-04-18,2020-07-18
2070,christmas backdrops for photography,3847,163906,622.0769230769231,363141.3846153846,4.409442730863598,276,388340,731.3674933003313,86415.57475607666,13,0.8382955749735059,-1.2155466219380904,-2.30554949356944,2020-04-18,2020-07-18
2071,colored disposable face mask,12109,90972,1663.0,385247.77777777775,4.295155647525618,211,403450,2432.0422488106574,192216.65778086052,9,0.862664134115121,-3.234795077362021,-1.5309587690015465,2020-04-18,2020-07-18
2072,cross necklace,497411,8473,236415.6923076923,15592.615384615385,8.411478253386251,229640,15785,31028.470838314002,1443.3882902428772,13,0.524707551084129,-0.8402709057730892,-4.932571112529516,2020-04-18,2020-07-18
2073,desk chair for girls,6600,125320,883.0,356672.0,5.817922269299483,615,328999,982.6532111245215,121626.49199153391,13,0.8662121212121212,-1.8460900095754869,-1.9021513834017656,2020-04-18,2020-07-18
2074,devil wears prada,284708,13520,101347.23076923077,32159.076923076922,3.4694946893655727,100162,27071,52849.41631206196,16301.427199591748,13,0.6440309693818552,-1.378629949931725,-1.1434015374766522,2020-04-18,2020-07-18
2075,didlo 5 inches,34006,51210,1365.9166666666667,663782.8333333334,8.293269688596295,100,736075,3935.7315701689113,256472.52596324953,12,0.9598330686741555,-11.961976827442557,-2.388454010941937,2020-04-18,2020-07-18
2076,dog mat for food and water,97444,27532,7732.538461538462,292606.46153846156,3.9476743023486267,666,322134,22725.142620070925,107273.93497848966,13,0.9206463357257659,-9.627867991372279,-2.4710052967816805,2020-04-18,2020-07-18
2077,fall shirts women,4533,151365,340.42857142857144,665389.2857142857,6.590909895350446,100,687944,636.1142080745294,229724.36229368034,7,0.9248999401216476,-3.3959256480314846,-2.237569757869892,2020-04-18,2020-07-18
2078,fallout face mask,3464,172253,466.1818181818182,562029.8181818182,4.556067472123218,100,639946,657.9837107682558,235018.71462197136,11,0.8654209531807685,-2.262815847513937,-1.6584926813542316,2020-04-18,2020-07-18
2079,food pillows,3670,167619,1169.1538461538462,283814.8461538461,3.822433223560697,1071,278628,654.2550275126978,54683.142740467636,13,0.6814294697128485,-0.6932140518309149,-2.1248933461144457,2020-04-18,2020-07-18
2080,glass bottled water,4469,152430,664.5384615384615,332700.53846153844,10.088957608511329,507,345205,377.0916368259876,52120.54380570644,13,0.8513004113809663,-1.1826447448765889,-3.458723284498836,2020-04-18,2020-07-18
2081,hessaire,15042,80844,2892.9166666666665,364847.5833333333,3.13759236195827,418,296973,3872.1038082049345,249266.0220813602,12,0.8076773921907549,-3.512982822885227,-1.1393593918734533,2020-04-18,2020-07-18
2082,high sierra backpack for girls,3311,175935,350.1111111111111,644520.0,4.682860779452705,100,733532,632.2820660995465,271927.9187036521,9,0.8942581965837779,-2.663398414187058,-1.7231956256417547,2020-04-18,2020-07-18
